1392343181,16102220.61,0.7018
1395747805,13454060.69,0.1858175
1396018379,11833327.73,0.1984234
1396256087,11549259.33,0.2
1400256247,11368863.04,0.2157
1401678584,15987724.2,0.1556
1403343220,10666465.07,0.0036
1407435181,14951439.91,1.1841
1407854353,10215147.03,0.0219
1407869316,10299824.18,0.0273
1408016532,12531328.32,0.0399
1408456801,11661807.58,0.0343
1408859372,12747130.22,0.1661
1412141132,9518117,0.03
1412942087,9377344.34,0.1333
1427992031,6081442.26,0.5
1428047292,6140067.2,0.5
1431402199,5294533.33,0.0006
1432200280,5555555.56,0.18
1434105236,4791929.38,0.3965
1434476109,5016302.98,0.3987
1435927910,6039497.01,0.4513
1438065613,7051573.52,0.5
1438181963,6020469.6,0.1661
1438260641,5999232.1,4.1672
1438304056,6218132.07,1.6082
1439608710,6469501.43,0.2164
1439883082,6196377.5,0.4196
1440153556,5179908.88,0.78
1440388083,4974591.13,0.3516
1441006747,5022576.77,1.6196
1441613111,5009292.1,10
1442197484,5640157.92,0.1773
1442317930,5696100,0.2
1442387348,5664526.89,0.2008
1442423509,5596380.49,0.35
1442424469,5596380.49,0.35
1442822215,5578800.56,0.2868
1442922950,5615893.3,0.5
1443498088,5768897.95,5.2003
1443970330,5760368.66,0.0868
1444019019,5757052.39,0.1737
1444579884,5836575.88,0.0514
1444789325,6013229.1,0.1663
1445492598,5683901.72,0.5454
1445530975,5826358.3,0.23
1445917127,6976546.27,1.8
1445965624,7092198.58,0.0423
1446027339,7168743.73,1.8
1446627082,10533335.12,1.2724
1446641150,11340848.71,1.1818
1446645002,12161741.16,0.1358
1446692507,10289906.94,2.2352
1447048164,9103564.4,0.05
1447149682,9338345.09,1.9421
1447312230,7949125.6,0.1887
1447646142,7674144.04,0.1694
1447759168,7245463.79,13
1447932604,7379543.47,10
1448124167,7892659.83,0.1267
1448352276,7734412.18,0.8404
1448510825,7792713.81,0.5133
1448530223,7268815.29,5
1448696055,7714166.53,0.0995
1448847190,9088155.1,0.3301
1448868966,9209516.5,0.1303
1448875305,8323374.43,5
1448898711,8838383.84,0.0396
1448941353,8955223.88,0.0268
1448947630,8143322.48,0.0614
1448959309,9084027.25,0.1321
1448968210,8247921.73,9
1449062186,8305647.84,0.0602
1449063454,7604562.74,0.0263
1449129549,8883248.73,0.1576
1449316017,8339591.65,6.196
1449594148,9174311.93,0.0109
1449638090,9758477.68,0.4099
1449646928,9803921.57,0.051
1449650873,8913248.71,4.855
1449657805,9827696.23,0.7835
1449680820,9558401.84,0.5231
1449685745,9677419.35,0.0403
1449723433,9629272.99,0.4154
1449730894,9560229.45,0.1046
1449744536,9611687.81,0.2601
1449809146,9832841.69,0.1017
1449820032,9960159.36,0.0251
1449903164,9415309.29,1.0621
1450069223,9659712.73,3
1450160541,10060252.86,5
1450162765,10065019.33,2.0002
1450169695,11015911.87,0.0817
1450237508,10223788.89,0.117
1450341526,10971579.64,0.1513
1450412497,11022569.16,1.1
1450418953,10093970.7,0.6
1450629933,10595465.14,0.4719
1450630719,10374192.08,0.4
1450884289,10403030.33,0.1596
1450927197,10908369.69,0.5042
1451021326,10812936.2,2.0346
1451026854,10750000,6
1451370836,9944985.19,0.4726
1451444199,9529099.81,0.3702
1451464110,10307820.44,0.4662
1451543499,10150110.74,0.46
1451804060,9456967.6,2
1451822497,9452414.34,0.5
1452053890,9473774.34,0.5
1452064966,10309278.35,0.0485
1452068224,10073304.56,0.445
1452228769,10721822.65,0.43
1452504825,10014401.32,1.7004
1452655392,9960159.36,0.1004
1452845365,9923203.04,1.1589
1453004096,8574983.19,0.216
1453110757,9083568.83,0.2477
1453218306,8609764.39,0.7166
1453285927,8748906.39,0.1143
1453296086,8443429.03,2.0134
1453797209,9259722.22,0.108
1453831872,9230769.23,0.0325
1453975438,8696830.94,0.5996
1454009057,8920350.4,0.1
1454293016,8600060.44,1
1455110583,8335414.54,0.5
1455305521,8992805.76,0.0556
1455495988,8859471.81,0.2504
1455519592,9555463.23,0.2407
1455614159,8897353.64,9.7
1455713851,9105554.39,1.4277
1455881699,9950248.76,0.1005
1456141016,10238907.85,0.879
1456161013,10411244.14,0.1921
1456372042,10111223.46,0.0989
1456409971,9374579.8,1
1456411499,9374579.8,1
1456490934,10070493.45,0.0993
1456738758,10367577.76,0.1061
1456741680,9415752.55,2.1241
1456756458,9706970.82,1.6483
1456883535,9698486.18,10
1456969091,9842519.69,0.2032
1457012525,9342156.48,1.2845
1457093267,9915014.16,0.0706
1457228303,9280742.46,0.2155
1457235118,8735597.22,1
1457408763,9113710.17,2.434
1457863995,9172628.88,0.5451
1458109749,9721322.1,0.1543
1458114384,10180996,0.005
1458122198,9241432.42,12.985
1458129126,9294151.44,11.8354
1458191730,9960159.36,0.0502
1458296676,9900990.1,0.101
1458543565,9531653.23,1.7
1458566696,9771986.97,0.307
1458700971,9310594.77,2.0913
1458809926,9829376.85,0.2696
1458974281,9292816.65,1.0761
1459167697,9529147.98,1.784
1459330486,9279724.67,0.3
1459335611,9561060.41,0.2301
1459417239,10017572.02,0.6
1459502439,9643201.54,0.1037
1459744030,9362759.28,0.321
1459757126,9384450.25,10
1459841607,9462079.3,0.3401
1459936390,9909399.77,0.3532
1460015191,9823182.71,0.1527
1460101452,9424926.59,6.29
1460436085,9950248.76,0.0402
1460442817,9953550.1,0.3014
1460535463,9488233.91,0.1327
1460536360,9910802.78,0.1009
1460628971,9493670.89,0.1106
1460699464,9568319.12,2.3545
1461066883,9594440.04,1
1461130320,9758317.81,0.1847
1461156264,9759105.54,7.856
1461210654,10416666.67,0.0096
1461237721,10309278.35,0.0097
1461400873,10152284.26,0.0985
1461468911,10191804.79,0.146
1461577394,10266940.45,1.5584
1461649192,10383849.67,0.3
1461653214,10383849.67,0.57
1461681134,10396239.53,0.15
1461844149,9829433.46,19.3297
1461900099,10159771.49,2
1461935896,9976377.8,0.1847
1461983898,10134279.2,0.3947
1462356427,9932134.12,0.3658
1462620071,10534846.03,0.1234
1462770909,10755579.46,0.3719
1462873116,10100049.47,1
1462948559,10348847.85,2.3
1462951173,9960912.87,0.7931
1463016532,10218300.05,1.0765
1463043206,10213082.03,2.1541
1463227883,10371650.82,2.314
1463289519,10557571.76,0.3031
1463407100,10477787.09,0.2386
1463444544,10359116.02,2.896
1463465379,10014991.09,0.23
1463466970,10460251.05,0.2868
1463467143,10460251.05,0.2868
1463467389,10460251.05,0.2868
1463467541,10460251.05,0.2868
1463469037,10460251.05,0.5736
1463503582,10350534.66,1.5711
1463742775,10198878.12,0.1961
1463748491,9721322.1,0.3086
1463807259,10233804.7,1
1464014164,10185243.16,2
1464085035,10499390.85,0.53
1464089214,10499390.84,0.55
1464175518,9879757.39,4
1464337756,11121408.71,0.1079
1464517270,12402331.64,0.8063
1464592981,12357165.02,1.8154
1464593010,1193925.47,1.0009
1464595120,12751150.46,2
1464597112,12755158.91,1.089
1464847322,12070034.63,9.97
1464857100,11890082.79,2.2708
1464868846,11675640.28,0.0792
1464875308,11867675.42,0.6741
1465017378,13508297.95,0.2591
1465188890,13755158.18,0.1454
1465197035,13676148.8,0.1828
1465198055,13661202.19,0.0366
1465224157,13802622.5,0.5796
1465230440,13848817.08,0.1733
1465294828,12885435.59,7.7607
1465381637,13519603.42,0.2219
1465799049,16181229.77,0.0309
1465812509,15819395.15,1.5
1465814624,16038492.38,0.1247
1465814677,15980331.9,0.4881
1465817840,16175071.36,1.051
1465817895,16105434.93,1
1465823605,16167759.04,1
1465826734,16387687.44,1.4218
1465829227,16462471.4,0.7866
1465835193,16229771.92,1
1465874582,16460156.34,1
1465893576,16254681.65,0.4272
1465917810,16321472.25,0.4
1465979225,16346255.79,3
1466049461,16138994.83,0.18
1466341701,17762247.13,1.2
1466389245,18496766.4,0.45
1466494251,16820857.86,0.1189
1466657140,14881411.6,0.1492
1466725791,12870012.87,0.1554
1466822057,16465422.61,0.1822
1467002285,15060240.96,0.0332
1467019140,13989875.75,0.2173
1467081516,14962593.52,0.0401
1467177380,13980458.94,0.1773
1467303554,14790979.27,0.686
1467362902,15005839.24,0.2905
1467552950,15491399.26,0.9941
1467609386,15444015.44,0.4403
1467611122,14533514.67,0.06
1467897472,14855550,0.1008
1467948306,15017833.68,1.0654
1468228120,15075376.88,0.0995
1468230139,14432989.69,0.9894
1468293232,14337631.12,0.2262
1468305763,15030777.31,2.0957
1468379924,14686668.28,0.4133
1468400456,14539991.2,5
1468638168,15923566.88,0.0314
1468689716,15074881.1,0.1
1468833025,16339869.28,0.0306
1468838482,14509277.7,0.1
1468901634,16107382.55,0.0745
1468912162,15358737.85,0.2
1468923851,15381992.93,0.3
1468988405,15340632.16,0.25
1468993628,15769317.41,0.4439
1469003003,16077170.42,0.2177
1469080768,14490960.2,0.1015
1469083472,14445022.25,6.9228
1469159611,14617009.22,1
1469242275,13968895.96,0.047
1469346380,15231068.83,0.3
1469349863,15182534.9,0.2
1469375978,15356467.57,0.35
1469429878,15384615.38,0.039
1469519645,15015015.02,0.0666
1469523509,15403573.63,0.1623
1469581461,14446850.46,1.209
1469581986,13970807.98,0.0815
1469629515,14235885.3,0.1
1469756881,14048640.3,0.0598
1469853604,14309352.49,0.458
1470135413,15200000,0.5
1470369500,14000700.04,0.5714
1470371275,14052344.99,0.5693
1470371972,13189421.91,0.4998
1470572676,14000000,1
1470640043,14000000,0.4
1470660603,14033267.93,0.15
1470661152,14033267.93,0.3
1470662038,14033267.92,0.5
1470670930,13193072.25,1.2742
1470674132,14033267.9,0.1
1470716373,14033267.9,0.1
1470721464,13193072.25,0.475
1470731311,13193072.26,0.5
1470733851,13799901.43,0.2029
1470886054,13100000,0.8579
1470988908,12899630.42,4
1471045172,13193072.25,2.543
1471111617,13521797.4,0.2
1471111805,13521797.4,0.2
1471112665,13510220.5,0.1
1471113104,13510220.53,0.15
1471113359,13510220.53,0.15
1471113670,13510220.5,0.1
1471113953,13510220.5,0.12
1471114181,13510220.54,0.13
1471114431,13562084.95,0.22
1471114587,13562084.93,0.15
1471146655,13512767.4,0.1
1471248706,13209627.3,0.1
1471275661,13124700.64,0.11
1471275819,13124700.67,0.12
1471276035,13124700.67,0.09
1471276327,13124700.69,0.13
1471276534,13124700.67,0.15
1471276958,13076866.4,0.1
1471277139,13076866.4,0.1
1471277422,13076866.4,0.1
1471277824,13076866.36,0.11
1471279758,13076866.4,0.1
1471279858,13076866.4,0.2
1471279989,13076866.4,0.1
1471280180,13076866.4,0.1
1471280480,13076866.42,0.12
1471281040,13076866.38,0.13
1471281182,13076866.4,0.1
1471281326,13076866.4,0.1
1471281508,13076866.4,0.1
1471281763,13076866.4,0.1
1471282056,13076866.4,0.3
1471314344,12558118.6,0.1
1471320862,12558118.55,1.9
1471327141,12496226.86,2.058
1471330212,13440860.22,0.1116
1471330330,12558233.75,0.9874
1471507623,13299640.91,0.7519
1471531942,13698630.14,0.0365
1471587821,13251491.32,0.25
1471831413,13390465.99,0.3734
1471859917,13443130.63,1.4208
1471879855,12852681.97,1.7456
1471932305,12941036.99,0.259
1471954268,12942408.38,0.1719
1471967225,13888888.89,0.036
1472083057,13408219.64,1
1472084738,13448885.83,0.3
1472110776,13662050.55,1.6103
1472193920,13723696.25,0.1093
1472460580,12776947.13,3.6785
1472522969,12677435.25,1.8981
1472686019,12729101.62,2.0846
1472713119,13661202.19,0.0732
1472729999,12637105.42,1.631
1472891097,12696800.41,0.1969
1472965257,13792342.49,1.8126
1472966117,13210005.15,0.1048
1473041806,13311374.74,0.0962
1473056915,14492753.62,0.069
1473059971,13960980.85,0.5587
1473135237,13949618.85,0.95
1473301874,14016544.12,0.4352
1473415717,13339867.15,3.6732
1473702762,13900000,3.75
1473706658,13900000,4
1473845511,13938473.22,0.2633
1473926586,13701702.12,1
1473928438,13724756.92,0.2674
1473930149,13258462.02,2.5644
1473932932,14534883.72,0.0344
1474011706,13724350.87,2.91
1474112597,13302908.12,0.7268
1474194974,14023677.8,6.4
1474301825,14450867.05,0.0346
1474362296,13100000,1.468
1474468577,13810198.3,0.1412
1474481952,15988372.09,0.0688
1474539192,13093645,3
1474551158,13700000,11
1474616845,13052341,5
1474707222,13950539,0.1577
1474734666,12844887.03,0.3841
1474868430,12820074.53,5.8502
1475044121,13617529.93,2
1475303126,14062000.64,0.3129
1475469159,14566642.39,0.1373
1475476915,14548981.57,0.1031
1475477153,14545454.55,0.275
1475500685,13784954.71,1.0156
1475513645,13098636.5,0.1
1475634486,13345808.5,0.5
1475731020,13100028.07,2.1374
1475805224,14016556.17,0.094
1475907348,13361441.85,3.3679
1475942037,13404003.16,0.5
1476002023,14050000,4.4
1476004823,14050000,9.8
1476146629,13183310.43,1.46
1476174078,13506212.86,0.7404
1476178886,13847538.6,2.8886
1476588960,15015015.02,0.0333
1476606463,15974440.89,0.0313
1476957479,13617824.18,0.2663
1477110170,14765596.16,0.5418
1477124708,14760147.6,0.1355
1477379420,14771048.74,1.0155
1477458466,15378700.5,0.2601
1477464771,14087483.27,1.4197
1477490675,16129032.26,0.0031
1477497287,15493309.9,1
1477903055,14862256.3,0.86
1477904874,16164027,0.25
1477939065,15720791.54,0.0603
1478076083,15777847.9,5.7042
1478086126,16367040.42,2
1478152378,15677177.82,0.34
1478174092,15995001.6,0.1
1478177196,17101852,0.0525
1478242046,15210410.68,0.5917
1478398035,15313935.68,0.1306
1478417056,15772870.66,0.0634
1478418373,15772870.66,0.0634
1478527968,15290519.88,0.0981
1478601864,15276150.24,0.8072
1478662354,16102422.99,0.231
1478680902,15831470.04,0.0267
1478705375,15584932.1,0.2
1478754282,15458482.32,0.211
1478759871,15851829.94,0.0885
1478935106,15844155.02,0.1345
1479066757,15341041.85,0.325
1479067197,15353958.24,0.0273
1479290931,16611295.68,0.0602
1479324776,16200230.33,0.271
1479334960,16242689.92,0.0119
1479342674,16264194.97,0.0974
1479344525,16264195.67,0.21
1479456714,17667844.52,0.0566
1479458079,16311252.72,0.0313
1479543690,16738884.01,0.0788
1479634730,16705069.12,0.2604
1479636271,16600174,0.0477
1479715684,16612495.49,0.2769
1479715750,16617544.23,0.13
1479726835,16231030.97,0.1398
1479829056,17967427.05,1
1479831617,18035225.93,1
1479896351,16863452.78,1.46
1479900148,16806443.02,1.5024
1479901967,16805781.19,1.7851
1479906526,16805781.19,1.7851
1479975166,16785564.41,0.4766
1479975252,16929958.67,1.7661
1479975305,16906325,2
1479981013,16842105.26,1.1875
1479981206,16899504.28,1.7752
1479985420,17825311.94,0.1122
1479986538,16899504.28,1.7752
1480042823,15781167.81,0.1901
1480052125,16410486.39,0.1462
1480063558,16874698.67,1.8667
1480063824,16765572,2
1480070569,16821801.05,1.7834
1480079439,16818028.93,1.7838
1480089579,16503990,0.231
1480161339,17419806.79,0.218
1480233091,16471389.65,0.734
1480241284,16766333.2,1.7893
1480327025,16802310.32,1.9045
1480329164,16801941.53,0.9928
1480334565,16802486.77,2.3806
1480418144,16802654,1
1480486393,17353579.18,0.2305
1480508178,16736590,1
1480513579,16638935.11,0.1202
1480516318,16625479.17,0.1704
1480562276,16903225.81,0.155
1480563040,16904741.78,1.1831
1480567861,16538037.49,4.535
1480577366,16862268.99,1.4826
1480590830,16932083.1,0.042
1480653850,17812963.88,0.2021
1480656158,17055144.97,4.2216
1480767661,18092035.25,4.6982
1480768436,18609335.32,3.4257
1480818178,19047619.05,0.0525
1480925168,17679558.01,0.0905
1480932017,17760000,0.0125
1480934283,18350962.15,7.847
1481005875,17543859.65,0.0057
1481006676,17290276.92,0.919
1481099813,17746228.93,0.1127
1481110972,17190781.22,0.2082
1481111591,18141060.71,10.6004
1481115045,17622685.87,1.3612
1481254232,17607645.7,0.0755
1481255556,17607645.7,0.0989
1481268319,18052131.48,0.135
1481274516,18372703.41,0.381
1481287511,18257126.16,16.2605
1481362308,17699115.04,0.0113
1481363422,17726316.83,0.1022
1481460466,17990314.95,0.0388
1481501615,17206418.8,0.1
1481515248,17395259.83,0.63
1481525437,18371304.97,1
1481540088,18181818.18,0.011
1481542960,17590982.27,0.0739
1481547827,17607661.33,0.2281
1481724378,18181818.18,0.0055
1481762361,17424242.42,0.2244
1481784269,17604319.61,0.206
1481951282,18007246.38,0.0552
1481952558,18057060.31,1.1076
1481954496,18058340.93,0.1097
1481955309,18057782.83,0.2347
1482126316,17647763.01,0.0811
1482239231,18898350.46,7.8446
1482307486,19477989.87,0.2567
1482330676,19595924.48,1
1482376134,18653010.55,0.3222
1482390967,19159741.72,0.6
1482396085,18655020.57,0.14
1482419384,20632718.09,14.3413
1482491989,20556905.25,1.0702
1482494123,20485806.26,0.6834
1482496691,20484171.32,1.074
1482720523,21595128.84,0.49
1482754372,20277379.24,0.2091
1482902408,21076838.5,0.2
1482946873,21174109.38,0.1535
1483003546,22883295.19,0.2185
1483069068,22727272.73,0.011
1483288716,23749766.67,3.7501
1483288749,23749766.67,3.7501
1483367392,24730626,0.1
1483368328,24730665.16,6.0241
1483424005,24115755.63,0.0622
1483427321,24948898.42,1.002
1483447578,24884769.54,3.5928
1483451001,24884464.98,0.2813
1483457849,23220273.73,0.9
1483460851,23225182.6,0.1
1483497579,26123301.99,0.1914
1483505041,24849130.28,0.2817
1483511490,24888003.98,0.2009
1483524038,26548672.57,0.0113
1483539781,23976355.3,0.0915
1483540010,26441793.03,11.236
1483588096,28216704.29,0.1772
1483594840,27475882.28,1.6378
1483597902,27539109.3,5.8426
1483609539,27325275.88,2.8545
1483715951,20152283.15,0.2
1484029108,21052631.58,0.0475
1484040631,19987208.19,5.0032
1484052636,22273425.5,0.2604
1484190328,18200000,0.26
1484192911,17001749.49,1.7309
1484220045,18796992.48,0.0266
1484231541,18322981.37,0.0322
1484232717,16996665.45,4
1484292081,18598461.96,0.3641
1484292397,17936380.45,8
1484402604,18558394.31,0.7
1484410205,18029155.66,0.44
1484533316,18008520.54,1.4633
1484622908,19500780.03,0.5128
1484622989,18184342.03,0.3602
1484624081,17995321.22,0.5557
1484653262,19269853.83,0.261
1484721895,22053592.6,0.8434
1484741354,20853778.21,0.2038
1484759371,18930623.09,0.53
1484797369,19255515.65,3.05
1484904008,19228609.83,0.2015
1484907683,20172817.53,2
1484909142,19228609.83,0.178
1485059355,22988505.75,0.0435
1485194674,19914443.79,0.195
1485224674,22222222.22,0.1125
1485333909,20012315.27,1.218
1485415234,19821605.55,0.3027
1485459351,20499155.34,0.2521
1485489931,22431259.04,0.2764
1485578640,22682445.76,0.2028
1485659334,20401917.78,1.9606
1485740906,20022543.2,0.1743
1486003878,21720243.27,0.9208
1486004482,21766338.36,1.8377
1486014491,21734405.56,0.9202
1486027530,22500000,0.222
1486034115,21913508.18,1
1486105016,22176731.49,0.2931
1486178851,22235434.01,0.0841
1486179739,22148394.24,0.903
1486180319,22148394.24,0.903
1486181846,22149383.8,0.079
1486436503,23134705.68,1.432
1486490837,23643642.66,0.2124
1486529659,24035572.65,1.6642
1486613498,24277914.15,0.282
1486613778,24277914.16,1
1486615201,24084248.53,1.5
1486659287,21860381.11,1
1486694541,22988505.75,0.0435
1486695899,22970903.52,0.3918
1486706335,21754838.71,0.0775
1486967410,22301880.93,0.2737
1486968062,22301516.5,0.8968
1487181976,22789832.04,0.098
1487234986,25380710.66,0.0985
1487326109,24621212.12,0.0528
1487326319,25839793.28,0.1935
1487586944,24245035.2,1.2
1487587408,24171295.59,1.2
1487652902,23706886.74,2.6
1487694019,25135903.39,0.2714
1487700946,25403700.08,0.2648
1487705205,26071045.76,0.5
1487705291,26785714.29,0.0056
1487825799,25256777.24,2.3756
1487857546,25256940.8,5.1471
1487911741,26781160.94,1.3334
1487920307,27208762.89,0.0776
1487923574,27117933.43,0.23
1488104412,26278906.8,1.1416
1488104864,26278742.37,1.0655
1488180502,26484486.87,0.0419
1488183878,26460988.5,0.6434
1488186665,26622650.55,3.7562
1488251300,26811292.45,0.229
1488437304,27874959.72,1.4
1488522091,28187053.51,1.3718
1488532750,28550791.75,3.9825
1488600877,28608210.56,3.4955
1488789152,27550000,0.586
1488872029,31557516.12,0.2947
1489051140,30084939.27,2
1489126825,27079861.11,0.0864
1489133635,29366249.08,0.2714
1489136143,29585798.82,0.0169
1489455862,30864197.53,0.0162
1489458708,27365604.48,0.4111
1489461249,28488906.19,1.2845
1489475083,28145395.51,1.399
1489475811,27985462.33,0.45
1489571286,32225723.29,1.3964
1489643273,30940056.05,0.32320562
1489715965,33248109.19,0.36092278
1489734802,31083058.08,0.08686404
1489940160,30166265.14,0.13259845
1490172200,32701571.99,0.05045629
1490256026,23615841.18,1.18564483
1490297217,23908330.09,0.35696718
1490342680,23234857.57,0.09579142
1490589996,22158189.82,0.1119225
1490618503,22178930.18,1.26245945
1490683934,22116172.02,1.26604188
1490846599,23903851.82,1.67337048
1490859615,29499999.45,0.23728814
1490942464,25077256.13,0.39876771
1491042534,24953069.51,0.20037615
1491186472,25167171.09,0.1809
1491203324,33066495.19,3.81282819
1491206280,33156192.5,0.33080834
1491216414,33156192.1,4.13468575
1491301339,26320461.96,0.25921286
1491363047,25412072.19,0.08935
1491364141,25939560,0.2
1491377429,32280739.13,0.03717387
1491378880,31964741.01,0.01063672
1491389654,29500000,5.07666922
1491391658,29499999.98,5.07668163
1491458859,29500000.07,0.06779661
1491530510,29500000.01,0.39040675
1491538560,29499999.49,0.06922373
1491551862,26885005.74,0.10072529
1491559098,29499999.2,0.16949153
1491627626,27001178.87,1.4814168
1491758239,29873253.76,0.01673738
1491892961,27322113.78,0.09684463
1491901692,29793933.24,0.01678194
1491906835,26803412.89,3.73086817
1491910808,26880634.3,0.064528
1491927093,27045101.69,0.245248
1492009482,27367191.92,0.125
1492079610,26466575.59,2.26701032
1492138843,29098106.27,0.14433929
1492184967,29145667.97,0.16744738
1492427844,26460455.44,0.03401302
1492489669,26976649.77,1.48276381
1492588609,29377893.72,0.0170196
1492672903,27333079.02,1.46342825
1492673063,26801133.57,0.28
1492707831,27648651.07,0.361539
1492834101,27894588.6,4
1492858946,26694219.03,0.10759633
1492866853,26529150.16,0.07538877
1493021325,26777941.74,0.12725183
1493102674,28893533.68,0.1730491
1493112282,28309961.81,0.16082678
1493173126,28341297.35,0.1171
1493181561,28341297.31,2.0948
1493185593,29763729.56,0.3359794
1493193137,28758305.97,0.08160698
1493195437,28758306.3,0.158163
1493204139,28758307.1,0.11931509
1493252177,28837458.27,0.07991
1493289152,29137857.7,2.05917678
1493373416,29673187.82,0.22
1493477198,29555611.11,0.18
1493542177,31617017.92,0.40804155
1493693143,31863836.9,0.07845885
1493697031,31863836.9,0.06276708
1493704330,32002480.43,0.26176096
1493739919,32626094,0.265
1493744896,32365420.24,0.26911438
1493794097,34375994.64,0.40083614
1493794160,34447859.38,0.02902938
1493794508,32087530.68,1.86988524
1493797934,34291987.06,0.10206466
1493801910,32056202.02,0.2729
1493804372,34252714.24,0.00875843
1493810199,31494936.58,0.21663006
1493814887,31494936.82,0.33
1493827972,30272974.6,0.01255245
1493868386,32493119.04,0.04616362
1493871653,35689127.2,0.15410856
1493877221,35792452.81,0.33526621
1493969697,35422548.6,0.1
1494226077,37820562.95,0.39999999
1494226140,37975662.85,0.24752695
1494226588,37846094,0.25
1494227920,37216872.07,0.3
1494233410,37249226.57,0.05369239
1494258410,34905752.3,1.43242866
1494264904,38178761.54,0.26
1494391899,39194373.79,0.98611092
1494402869,39910323.17,0.09391054
1494477254,40947752.1,0.04884273
1494477615,40994094,0.3636
1494477918,41237856.11,0.11021184
1494485068,41459252.45,0.67
1494485296,41130319.31,0.36469447
1494503231,42224826.09,0.28892955
1494574529,38763697.35,0.992
1494584460,43512142.3,0.1824778
1494676706,39631121.86,0.07191318
1494783938,40120037.56,1.05349011
1494825653,39502596.34,1.01259167
1494836493,39595135.78,0.20204502
1494841859,39053543.73,0.237264
1494915725,38335673.63,1.17384138
1494916136,38474692.64,0.17893311
1494925261,42143470,0.01
1494926961,38035146.19,0.52582945
1494929261,42614888.33,0.006
1494935405,38811373.58,0.74720365
1494937875,38617625.77,1.88067416
1495000045,43988990.52,0.25
1495002226,44751932.6,0.74999999
1495002274,40437585.79,0.169952
1495007412,40399920.3,1.2376262
1495008154,40620013.16,1.23092033
1495008545,40620012.91,0.03835025
1495015152,44454161.13,0.00224951
1495029222,41158445.61,1.2148175
1495029533,41158445.69,1.17997604
1495075740,44692941.17,0.22374898
1495097155,41007568.81,0.1189884
1495099375,40494052.28,0.10402553
1495107033,44532757.85,0.02245538
1495188154,47508651.59,0.09471959
1495385565,44939484.07,0.07120687
1495433370,47328147.3,0.5
1495434113,47515615.32,0.5
1495443944,53448264.1,1
1495444230,53448264.1,1
1495444934,52772865.01,0.48130796
1495446775,47834799.56,0.05438
1495447269,54932356.23,0.49578181
1495455329,46819028.22,1.28153023
1495463658,55384016.44,0.57059094
1495509252,48949859.09,0.20429068
1495513038,57840338.94,1
1495529173,49812148.43,0.10037712
1495535706,55743053.51,0.03587891
1495678455,61216144.54,0.0740981
1495699169,64195976.63,0.20033338
1495701369,71016685.84,0.19150429
1495724366,76454277.83,0.9
1495778365,58364969.43,0.3
1495791465,61210128.7,0.08985441
1495872534,51603287.76,3.10244744
1495899444,48690288.49,0.10244466
1495937671,58115284.86,0.58412509
1495938069,57905767.28,0.51808311
1495942243,52866055.9,0.1
1496120420,61603325.1,0.01623289
